CMRR (modelFiles=nom) X,CMRR (modelFiles=nom) Y,CMRR (modelFiles=spectre.scs:fs) X,CMRR (modelFiles=spectre.scs:fs) Y,CMRR (modelFiles=spectre.scs:sf) X,CMRR (modelFiles=spectre.scs:sf) Y,CMRR (modelFiles=spectre.scs:ff) X,CMRR (modelFiles=spectre.scs:ff) Y,CMRR (modelFiles=spectre.scs:ss) X,CMRR (modelFiles=spectre.scs:ss) Y
0.1124604973966923,409.4007846084011,0.1124604973966923,409.4007846084011,0.1124604973966923,409.4007846084011,0.1124604973966923,276.9433457592696,0.1124604973966923,298.6698517290463
0.1127197456175507,403.3801846951214,0.1127197456175507,403.3801846951214,0.1127197456175507,403.3801846951214,0.1127197456175507,343.1741840658672,0.1127197456175507,409.5394249002613
0.1129795914672795,399.8583595140078,0.1129795914672795,399.8583595140078,0.1129795914672795,399.8583595140078,0.1129795914672795,276.9518280740435,0.1129795914672795,413.061250081375
0.1132400363235554,399.8583595140078,0.1132400363235554,399.8583595140078,0.1132400363235554,399.8583595140078,0.1132400363235554,276.9518280740419,0.1132400363235554,298.6698517290621
0.1135010815672312,409.4007846084011,0.1135010815672312,409.4007846084011,0.1135010815672312,409.4007846084011,0.1135010815672312,343.1741849272381,0.1135010815672312,298.6698517289633
0.1137627285823427,409.4007846084011,0.1137627285823427,409.4007846084011,0.1137627285823427,409.4007846084011,0.1137627285823427,270.9291068053649,0.1137627285823427,298.6698517290266
0.1140249787561165,276.9475865162471,0.1140249787561165,276.9475865162471,0.1140249787561165,276.9475865162471,0.1140249787561165,276.9518280740434,0.1140249787561165,409.5394249002613
0.1142878334789768,276.9475865162484,0.1142878334789768,276.9475865162484,0.1142878334789768,276.9475865162484,0.1142878334789768,276.9518280740415,0.1142878334789768,413.061250081375
0.1145512941445532,6400.000087204347,0.1145512941445532,6400.000087204347,0.1145512941445532,6400.000087204347,0.1145512941445532,343.1741815000101,0.1145512941445532,292.6492518157735
0.1148153621496879,409.4007846084011,0.1148153621496879,409.4007846084011,0.1148153621496879,409.4007846084011,0.1148153621496879,276.9518280740426,0.1148153621496879,298.6698517289633
0.1150800388944432,276.9475865162432,0.1150800388944432,276.9475865162432,0.1150800388944432,276.9475865162432,0.1150800388944432,343.1741837476121,0.1150800388944432,298.6698517290581
0.1153453257821088,276.9475865162372,0.1153453257821088,276.9475865162372,0.1153453257821088,276.9475865162372,0.1153453257821088,276.9518280740434,0.1153453257821088,419.0818499946546
0.1156112242192095,276.9475865162471,0.1156112242192095,276.9475865162471,0.1156112242192095,276.9475865162471,0.1156112242192095,276.9518280740429,0.1156112242192095,292.6492518157736
0.1158777356155122,409.4007846084011,0.1158777356155122,409.4007846084011,0.1158777356155122,409.4007846084011,0.1158777356155122,276.9518280740432,0.1158777356155122,298.669851728999
0.1161448613840338,276.9475865162372,0.1161448613840338,276.9475865162372,0.1161448613840338,276.9475865162372,0.1161448613840338,270.9291068053648,0.1161448613840338,292.6492518157667
0.1164126029410487,399.8583595140078,0.1164126029410487,399.8583595140078,0.1164126029410487,399.8583595140078,0.1164126029410487,270.9312281607639,0.1164126029410487,292.6492518157736
0.1166809617060958,276.9475865162453,0.1166809617060958,276.9475865162453,0.1166809617060958,276.9475865162453,0.1166809617060958,276.9391077061779,0.1166809617060958,298.669851728999
0.1169499391019867,276.9475865162493,0.1169499391019867,276.9475865162493,0.1169499391019867,276.9475865162493,0.1169499391019867,276.9560723397702,0.1169499391019867,292.6492518157667
0.1172195365548126,409.4007846084011,0.1172195365548126,409.4007846084011,0.1172195365548126,409.4007846084011,0.1172195365548126,337.1535843922604,0.1172195365548126,292.649251815747
0.1174897554939525,276.9475865162491,0.1174897554939525,276.9475865162491,0.1174897554939525,276.9475865162491,0.1174897554939525,270.9312281607638,0.1174897554939525,292.6492518157736
0.1177605973520803,399.8583595140078,0.1177605973520803,399.8583595140078,0.1177605973520803,399.8583595140078,0.1177605973520803,270.9312281607639,0.1177605973520803,292.6492518157667
0.1180320635651725,270.9269866029696,0.1180320635651725,270.9269866029696,0.1180320635651725,270.9269866029696,0.1180320635651725,276.9560723397694,0.1180320635651725,292.649251815747
0.118304155572516,276.9475865162491,0.118304155572516,276.9475865162491,0.118304155572516,276.9475865162491,0.118304155572516,337.1535841525876,0.118304155572516,292.6492518157341
0.1185768748167155,276.9475865162493,0.1185768748167155,276.9475865162493,0.1185768748167155,276.9475865162493,0.1185768748167155,276.9560723397707,0.1185768748167155,292.6492518157736
0.1188502227437013,276.9475865162453,0.1188502227437013,276.9475865162453,0.1188502227437013,276.9475865162453,0.1188502227437013,270.9312281607639,0.1188502227437013,289.1274266346618
