PSRR (modelFiles=nom) X,PSRR (modelFiles=nom) Y,PSRR (modelFiles=spectre.scs:fs) X,PSRR (modelFiles=spectre.scs:fs) Y,PSRR (modelFiles=spectre.scs:sf) X,PSRR (modelFiles=spectre.scs:sf) Y,PSRR (modelFiles=spectre.scs:ff) X,PSRR (modelFiles=spectre.scs:ff) Y,PSRR (modelFiles=spectre.scs:ss) X,PSRR (modelFiles=spectre.scs:ss) Y
0.1330454417978082,267.4051614218553,0.1330454417978082,267.4051614218553,0.1330454417978082,267.4051614218553,0.1330454417978082,262.9681857944972,0.1330454417978082,244.4844525095457
0.1333521432163315,270.9269866029684,0.1333521432163315,270.9269866029684,0.1333521432163315,270.9269866029684,0.1333521432163315,276.9475858812175,0.1333521432163315,244.4844525095457
0.1336595516546433,276.9475865162466,0.1336595516546433,276.9475865162466,0.1336595516546433,276.9475865162466,0.1336595516546433,270.9269859679376,0.1336595516546433,244.4844525095457
0.1339676687425926,276.947586516249,0.1339676687425926,276.947586516249,0.1339676687425926,276.947586516249,0.1339676687425926,276.9475858812138,0.1339676687425926,244.4844525095457
0.1342764961137854,403.0534760001964,0.1342764961137854,403.0534760001964,0.1342764961137854,403.0534760001964,0.1342764961137854,403.3801840600899,0.1342764961137854,244.4844525095457
0.1345860354055939,428.8582537823848,0.1345860354055939,428.8582537823848,0.1345860354055939,428.8582537823848,0.1345860354055939,264.9063860546585,0.1345860354055939,244.4844525095457
0.1348962882591644,270.9269866029697,0.1348962882591644,270.9269866029697,0.1348962882591644,270.9269866029697,0.1348962882591644,276.9475858812175,0.1348962882591644,244.4844525095457
0.1352072563194267,276.9475865162472,0.1352072563194267,276.9475865162472,0.1352072563194267,276.9475865162472,0.1352072563194267,267.4051607868241,0.1352072563194267,244.4844525095457
0.1355189412351026,270.9269866029689,0.1355189412351026,270.9269866029689,0.1355189412351026,270.9269866029689,0.1355189412351026,262.9681857944974,0.1355189412351026,244.4844525095457
0.1358313446587144,276.9475865162493,0.1358313446587144,276.9475865162493,0.1358313446587144,276.9475865162493,0.1358313446587144,267.4051607868245,0.1358313446587144,244.4844525095457
0.136144468246594,276.9475865162491,0.136144468246594,276.9475865162491,0.136144468246594,276.9475865162491,0.136144468246594,276.9475858812175,0.136144468246594,244.4844525095457
0.1364583136588914,276.9475865162451,0.1364583136588914,276.9475865162451,0.1364583136588914,276.9475865162451,0.1364583136588914,276.9475858812175,0.1364583136588914,244.4844525095457
0.1367728825595839,276.9475865162493,0.1367728825595839,276.9475865162493,0.1367728825595839,276.9475865162493,0.1367728825595839,276.9475858812138,0.1367728825595839,244.4844525095457
0.1370881766164843,395.6910232168866,0.1370881766164843,395.6910232168866,0.1370881766164843,395.6910232168866,0.1370881766164843,276.9475858812175,0.1370881766164843,244.4844525095457
0.1374041975012505,267.4051614218561,0.1374041975012505,267.4051614218561,0.1374041975012505,267.4051614218561,0.1374041975012505,399.8583588789763,0.1374041975012505,244.4844525095457
0.1377209468893936,276.9475865162493,0.1377209468893936,276.9475865162493,0.1377209468893936,276.9475865162493,0.1377209468893936,267.4051607868245,0.1377209468893936,244.4844525095457
0.1380384264602874,276.9475865162493,0.1380384264602874,276.9475865162493,0.1380384264602874,276.9475865162493,0.1380384264602874,270.9269859679381,0.1380384264602874,244.4844525095457
