(VT("/net4") - VT("/net3")) X,(VT("/net4") - VT("/net3")) Y
0.0008900395162229675,-4.989582955694516e-07
0.0008900405995257463,-4.976375052034854e-07
0.0008900416901185705,-4.963076445374526e-07
0.0008900421771714037,-4.957136772176796e-07
0.0008900427016012796,-4.950740879472448e-07
0.0008900431215611808,-4.945618776730498e-07
0.0008900434170365969,-4.942014812936435e-07
0.000890043690263106,-4.938682112154424e-07
0.0008900439964008606,-4.934947845924853e-07
0.0008900444297101438,-4.929662071884167e-07
0.0008900450497300383,-4.922098209014791e-07
0.000890045171761203,-4.920609428804568e-07
0.0008900452972569747,-4.919078364640228e-07
0.0008900453661055559,-4.918238389883811e-07
0.0008900454404839917,-4.917330949094634e-07
0.0008900455096650996,-4.91648689759927e-07
0.0008900455953555187,-4.915441425001887e-07
0.0008900456794988285,-4.914414819534585e-07
0.0008900457626607703,-4.913400177830596e-07
0.0008900458561590371,-4.912259412570563e-07
0.0008900459652539264,-4.910928323997865e-07
0.0008900460999783414,-4.909284516685375e-07
0.0008900462761818564,-4.907134554255066e-07
0.0008900465232909434,-4.904119341730961e-07
0.0008900468024116169,-4.900713419520031e-07
0.0008900471273673573,-4.896748053706546e-07
0.0008900475303132147,-4.891830776010408e-07
0.0008900480635492366,-4.885323154901755e-07
0.0008900488533929965,-4.875683121685626e-07
0.0008900501081291188,-4.860367142089927e-07
0.0008900520968211869,-4.836087301729464e-07
0.0008900544559496286,-4.807277209639693e-07
0.0008900572183327849,-4.773532067403607e-07
0.0008900605876344512,-4.732357712367019e-07
0.0008900648266560464,-4.680531624501327e-07
0.0008900701932415183,-4.614883084563814e-07
0.0008900770772196024,-4.530613109121617e-07
0.0008900860057868045,-4.42121692811881e-07
0.0008900936551857584,-4.32740786759922e-07
0.0008901,-4.249538896328175e-07
0.0008901008829467801,-4.238697910441402e-07
0.000890101849808227,-4.226825809361401e-07
0.0008901031364850569,-4.211024984268619e-07
0.000890104986815604,-4.188298676766067e-07
0.0008901082555148489,-4.148140950732682e-07
0.0008901138543668478,-4.079324944505913e-07
0.0008901250520708455,-3.941577917387917e-07
0.0008901474474788411,-3.665646621797691e-07
0.0008901922382948322,-3.112219120193771e-07
0.0008902818199268143,-2.000590115791567e-07
0.0008904125994328363,-3.719877850194564e-08
0.000890599586135037,1.950138022177583e-07
0.0008908881417256968,5.45338598945122e-07
0.000891354963312393,1.065751431328366e-06
0.0008918549633123929,1.519906639435575e-06
0.0008923549633123929,1.826738010635154e-06
0.0008928549633123929,1.956047117834814e-06
0.0008933549633123928,1.894304724858742e-06
0.0008938549633123928,1.6469213286463e-06
0.0008943549633123927,1.23779585425865e-06
0.0008948549633123927,7.068556169276263e-07
0.0008953549633123926,1.060410590447702e-07
0.0008958549633123926,-5.058370513566501e-07
0.0008963549633123926,-1.068878656695915e-06
0.0008968549633123925,-1.527965164616063e-06
0.0008973549633123925,-1.838155804900765e-06
0.0008978549633123924,-1.969086083297711e-06
0.0008983549633123924,-1.907939382705948e-06
0.0008988549633123923,-1.660701144379217e-06
0.0008993549633123923,-1.251572798954825e-06
0.0008996774816561961,-9.179175466389466e-07
0.0009,-5.462828263080866e-07
0.0009000005353926112,-5.456346279242297e-07
0.0009000009477474016,-5.451347835361275e-07
0.0009000017724569824,-5.441354449242652e-07
0.0009000031177680974,-5.425056313068666e-07
0.0009000056837463246,-5.393951014731613e-07
0.000900010815702779,-5.331672887631811e-07
0.0009000210796156878,-5.206876587671161e-07
0.000900023908248608,-5.172428194644141e-07
0.0009000275805143519,-5.127670208437962e-07
0.0009000301637471104,-5.096163004925103e-07
0.0009000326033349062,-5.066387998020616e-07
0.000900035192616547,-5.034769441358833e-07
0.0009000378946780312,-5.001753582423163e-07
0.0009000393982446647,-4.983371542088832e-07
0.0009000408741070776,-4.965325841599366e-07
0.0009000415888439183,-4.956583381510171e-07
0.0009000423335512849,-4.947472553862298e-07
0.0009000426866838376,-4.943151852287997e-07
0.0009000430583277693,-4.938604398763147e-07
0.0009000433661875959,-4.934837181114204e-07
0.0009000436334224245,-4.931566899291084e-07
0.0009000439354319175,-4.927870831394898e-07
0.0009000443418815321,-4.922896190695525e-07
0.0009000449857882739,-4.91501433552699e-07
0.0009000451078097496,-4.91352057929717e-07
0.0009000452532998416,-4.911739570623297e-07
0.0009000453265161105,-4.910843258709718e-07
0.0009000454144688246,-4.909766491145717e-07
0.0009000454858955845,-4.908892017319033e-07
0.0009000455697463033,-4.907865405190392e-07
0.0009000456672760878,-4.906671304816257e-07
0.0009000457504317006,-4.905653185893755e-07
0.0009000458415757592,-4.904537245220553e-07
0.0009000459462923822,-4.903255104160564e-07
0.0009000460742788343,-4.901688015479522e-07
0.0009000462406494276,-4.899650876133421e-07
0.0009000464728677619,-4.896807350718291e-07
0.000900046746462987,-4.893457001831081e-07
0.0009000470613381738,-4.889600913049463e-07
0.0009000474456067382,-4.884894637680048e-07
0.000900047941354821,-4.878822470466559e-07
0.000900048643667553,-4.870219116881458e-07
0.0009000498344111343,-4.855629640587722e-07
0.0009000513909548082,-4.836552902620639e-07
0.0009000536124933643,-4.809315761189481e-07
0.0009000562703104899,-4.776713977694413e-07
0.0009000594710107467,-4.737430925327857e-07
0.0009000634006158219,-4.689169990079733e-07
0.0009000683654347289,-4.628147292073947e-07
0.0009000746812677879,-4.550446741635739e-07
0.0009000830786153809,-4.447023824738494e-07
0.0009000912999646049,-4.345655049142749e-07
0.0009000956499823024,-4.291977879766762e-07
0.0009001,-4.238274828871624e-07
0.0009001007341148515,-4.229209598083372e-07
0.0009001015152058917,-4.219562412810518e-07
0.000900102534086283,-4.206978143628248e-07
0.0009001039222029655,-4.189831916967535e-07
0.0009001058517000646,-4.165994542670859e-07
0.0009001097106942628,-4.118307459499704e-07
0.0009001151436919029,-4.051144149030961e-07
0.0009001259400859644,-3.917598110358966e-07
0.0009001361832682183,-3.790806022418991e-07
0.0009001436429500803,-3.698418120645641e-07
0.0009001509117792718,-3.608355623185844e-07
0.0009001522271798314,-3.592053532397443e-07
0.0009001544561651087,-3.564426489521821e-07
0.0009001553030025462,-3.553930170152597e-07
0.0009001564214242868,-3.540065263152314e-07
0.0009001567345108324,-3.536183983410268e-07
0.0009001571332644542,-3.531240784226952e-07
0.0009001574752320187,-3.527001495307047e-07
0.0009001577330000305,-3.523805942595715e-07
0.0009001580085506013,-3.520389852962325e-07
0.0009001583414873905,-3.516262236935574e-07
0.0009001588155102151,-3.510385337968103e-07
0.0009001591733173747,-3.505949255355745e-07
0.0009001595080597135,-3.50179895303171e-07
0.000900159631694817,-3.500266030354027e-07
0.0009001597525191721,-3.498767962017979e-07
0.000900159890318517,-3.497059415380477e-07
0.0009001599926964066,-3.495790044105718e-07
0.0009001600975433596,-3.494490059541278e-07
0.000900160257222748,-3.492510194380571e-07
0.0009001604021579294,-3.490713136322654e-07
0.0009001605269160479,-3.489166240377983e-07
0.0009001606605221119,-3.487509643296249e-07
0.0009001608102422351,-3.485653221613205e-07
0.0009001609869309096,-3.483462407416482e-07
0.0009001612053295068,-3.480754373619277e-07
0.0009001614855009082,-3.477280354768908e-07
0.0009001618451872583,-3.47282029578011e-07
0.000900162285987456,-3.467354319219851e-07
0.0009001628620445465,-3.460210955541498e-07
0.0009001636884985361,-3.449962202584089e-07
0.0009001650157257544,-3.433502515637343e-07
0.000900166657390887,-3.413141798080943e-07
0.0009001685603860907,-3.389537859277425e-07
0.0009001708024643318,-3.361725242623237e-07
0.0009001734057244663,-3.329428417409019e-07
0.0009001761496166678,-3.295382506873779e-07
0.0009001787389823283,-3.263249888085795e-07
0.0009001812691084047,-3.231848655360636e-07
0.0009001842757720361,-3.194528395145113e-07
0.0009001889275444093,-3.136778243817417e-07
0.0009001944637722047,-3.068032474740079e-07
0.0009002,-2.999270354298034e-07
0.0009002008247684643,-2.989025242872145e-07
0.0009002017020492531,-2.978126603103703e-07
0.0009002028796235993,-2.963497465202636e-07
0.0009002047982744309,-2.939660594947213e-07
0.0009002086355760939,-2.891980885877388e-07
0.00090021631017942,-2.796599076759776e-07
0.0009002316593860723,-2.605743734118704e-07
0.0009002623577993767,-2.223637511900023e-07
0.0009002952210050554,-1.813650920556853e-07
0.00090032129611745,-1.487197514027372e-07
0.000900346025306891,-1.175869388525541e-07
0.0009003726872065666,-8.360811309948701e-08
0.0009003889606417916,-6.260719231931944e-08
0.0009004048576702567,-4.211617521399091e-08
0.0009004116969854837,-3.33610541414231e-08
0.0009004188366327498,-2.428293477407806e-08
0.0009004212908427781,-2.090060147175166e-08
0.0009004241427935372,-1.734464660785306e-08
0.0009004253584444504,-1.583023423457064e-08
0.0009004266507603396,-1.42032667849179e-08
0.0009004277966944936,-1.276187888699098e-08
0.000900428868996339,-1.141836580842437e-08
0.0009004301165887798,-9.858647675997645e-09
0.0009004319345227046,-7.589640915739437e-09
0.0009004334055340024,-5.756947585311423e-09
0.0009004339796356132,-5.042106288044579e-09
0.0009004349818392097,-3.795444403209558e-09
0.0009004353957733264,-3.283659788522186e-09
0.000900435848942865,-2.720598413219477e-09
0.0009004362226482434,-2.255225117764326e-09
0.0009004365590711373,-1.83848292145683e-09
0.0009004369060147642,-1.410193295470208e-09
0.0009004372492910564,-9.863969641088488e-10
0.0009004376106600941,-5.396814106717329e-10
0.0009004380310888993,-1.959787887528819e-11
0.0009004385836272203,6.634872651289925e-10
0.0009004394245597517,1.701259355613161e-09
0.0009004406326822482,3.188759256644857e-09
0.0009004426695855782,5.688768567324587e-09
0.0009004459817191695,9.731996319928271e-09
0.0009004506085828674,1.533263338515667e-08
0.0009004559460108135,2.172252488996662e-08
0.000900462542265938,2.951186872657274e-08
0.0009004707355087696,3.901960177188357e-08
0.0009004814910263784,5.121950019670862e-08
0.0009004947963996841,6.587826462123303e-08
0.0009005115976606871,8.372849658044856e-08
0.0009005320341935872,1.045030741941844e-07
0.0009005575157555199,1.290756503902202e-07
0.0009005887884819971,1.574194345987934e-07
0.0009006277501222227,1.903044513085206e-07
0.0009006758999089901,2.278461772586837e-07
0.0009007372811697045,2.71807424345738e-07
0.0009008180822463667,3.248123547905379e-07
0.0009009031650929226,3.74400127567398e-07
0.0009009515825464613,3.951265010737615e-07
0.000901,4.119393974821861e-07
0.0009010077130481679,4.14471740928235e-07
0.0009010159302997839,4.172374277189306e-07
0.0009010267934980567,4.210070554400147e-07
0.0009010485198946023,4.291466293437907e-07
0.0009010919726876934,4.478696793430714e-07
0.0009011788782738757,4.863269025268124e-07
0.0009012755268750325,5.284434216878964e-07
0.0009013509978080391,5.604307469209147e-07
0.000901421341474947,5.900645205780819e-07
0.0009015010309316651,6.253118456367446e-07
0.0009015150529481696,6.319858067982409e-07
0.0009015387877481668,6.444486315704268e-07
0.000901544990647155,6.480709724421274e-07
0.0009015567755355728,6.558493519381869e-07
0.0009015609834976917,6.589145336022284e-07
0.0009015624077406036,6.601803341776957e-07
0.0009015652562264273,6.625531017157016e-07
0.0009015670342467498,6.640615917152815e-07
0.0009015689857257098,6.656216233746903e-07
0.0009015704414075771,6.665430452024168e-07
0.0009015715569915261,6.672657184569886e-07
0.0009015726017275328,6.68047078100642e-07
0.0009015737505964555,6.689270855009255e-07
0.000901575230198236,6.700158057260097e-07
0.0009015763298719919,6.708155340096056e-07
0.0009015775635291163,6.717602831773917e-07
0.0009015787233749209,6.725850396627209e-07
0.0009015792458589462,6.729297146179647e-07
0.0009015798842484211,6.733745199216656e-07
0.0009015803638439914,6.737198710027315e-07
0.0009015807542063775,6.740000668692403e-07
0.0009015812773707423,6.743689313637447e-07
0.0009015817988202211,6.747339769130889e-07
0.0009015822316180633,6.750392391730031e-07
0.0009015827013643152,6.753749204335691e-07
0.000901583253770983,6.757732673445815e-07
0.0009015839982342848,6.763097140094487e-07
0.0009015851657051017,6.771443674669086e-07
0.0009015874432858391,6.787607640390547e-07
0.0009015916674043952,6.817366469125119e-07
0.0009015958351629207,6.846445628205799e-07
0.0009016002991458566,6.877299116858637e-07
0.0009016057917324589,6.91506552907839e-07
0.0009016127446241942,6.963583505381621e-07
0.0009016212683919165,7.02682831699164e-07
0.0009016313919707041,7.109681352535091e-07
0.0009016434131904199,7.216642614604751e-07
0.0009016578186534856,7.35081320257791e-07
0.0009016751584470199,7.514156397103733e-07
0.0009016959807169266,7.707315039517937e-07
0.0009017207301562536,7.928684451208312e-07
0.0009017484062690286,8.163583058440338e-07
0.0009017753389834866,8.378889015947522e-07
0.0009018004801575756,8.568321419044622e-07
0.0009018276077306362,8.760920664485639e-07
0.0009018655280640225,9.011378439005568e-07
0.0009019335921617811,9.414076109770519e-07
0.0009020000000000001,9.758906762691311e-07
0.0009020090330568339,9.801858622537907e-07
0.0009020186590742078,9.847016826380894e-07
0.0009020318169992228,9.907407585441064e-07
0.0009020581328492527,1.002338355426957e-06
0.0009021107645493126,1.023714745196358e-06
0.0009022160279494322,1.059978259609906e-06
0.0009023998762296738,1.105588241623323e-06
0.0009026816975749792,1.138353413754345e-06
0.0009031816975749792,1.100589049674028e-06
0.0009036816975749792,9.527657951480251e-07
0.0009041816975749791,7.117492097918898e-07
0.0009046816975749791,4.012297842859169e-07
0.000905181697574979,5.131526537027753e-08
0.000905681697574979,-3.039220148881583e-07
0.0009061816975749789,-6.297708956548576e-07
0.0009066816975749789,-8.943447971088148e-07
0.0009071816975749789,-1.071742101732553e-06
0.0009076816975749788,-1.144594632629392e-06
0.0009081816975749788,-1.105769655396216e-06
0.0009086816975749787,-9.590672849224546e-07
0.0009091816975749787,-7.188477777475555e-07
0.0009095908487874893,-4.683074565914325e-07
0.00091,-1.870977111018135e-07
0.0009100065326677996,-1.823625284114172e-07
0.0009100131793733383,-1.775445992446834e-07
0.0009100264727844158,-1.679069752125173e-07
0.0009100286756440912,-1.663097359827503e-07
0.0009100314215774056,-1.643186489097559e-07
0.0009100342723632331,-1.62251440505301e-07
0.0009100370011801835,-1.602725918647963e-07
0.0009100394532922058,-1.58494332547221e-07
0.0009100405545818877,-1.576956614179892e-07
0.0009100416622027419,-1.568923864159188e-07
0.0009100421556982118,-1.565344862619611e-07
0.0009100426872340251,-1.561489955115292e-07
0.0009100429848307812,-1.559331654910068e-07
0.0009100432793073283,-1.557195969947855e-07
0.0009100435532097543,-1.555209481196584e-07
0.0009100438390606627,-1.553136343979133e-07
0.0009100442087926061,-1.550454840071325e-07
0.0009100448563264296,-1.545758538945563e-07
0.0009100450236505288,-1.544544998566266e-07
0.0009100451729661923,-1.543462060382694e-07
0.0009100452661709857,-1.542786083330583e-07
0.0009100453477514945,-1.542194409953623e-07
0.0009100454319217089,-1.541583947162195e-07
0.0009100454996974156,-1.54109239147715e-07
0.0009100456052675124,-1.540326710625095e-07
0.0009100456963358756,-1.539666227845515e-07
0.0009100457793841299,-1.539063898547965e-07
0.0009100458743713425,-1.538374987397617e-07
0.000910045984808127,-1.537574025878286e-07
0.0009100461235601227,-1.536567695303859e-07
0.0009100463086249113,-1.535225460091993e-07
0.0009100465661302172,-1.533357822935955e-07
0.0009100468516512277,-1.531286981659719e-07
0.000910047186856329,-1.528855781973704e-07
0.0009100476037884663,-1.525831818671719e-07
0.0009100481565864076,-1.521822401429063e-07
0.0009100489800212936,-1.515850025501919e-07
0.0009100502500108292,-1.506638651616043e-07
0.0009100520920551493,-1.493277832498308e-07
0.000910054462844172,-1.476081419315989e-07
0.0009100572738002773,-1.455691602814113e-07
0.0009100606834058089,-1.43095842730645e-07
0.0009100649281430949,-1.400165852150081e-07
0.0009100703052359524,-1.36115676507842e-07
0.0009100772201795796,-1.310987922664708e-07
0.0009100861778391176,-1.245994223353364e-07
0.0009100938028218388,-1.190666341077673e-07
0.0009100999999999999,-1.145696695292742e-07
0.0009101008726137705,-1.139364436131274e-07
0.0009101018317369512,-1.132404385817409e-07
0.0009101031010565423,-1.123193291707736e-07
0.0009101046816842086,-1.111723031410605e-07
0.0009101071082032211,-1.094114185917761e-07
0.0009101114215344178,-1.062812642338429e-07
